BRAND," MODEL"," VARIANT_TYPE",MODEL_ID," YEAR FROM"," YEAR TO","ORG SKU",SKU,NAME,DESCRIPTION," TIP STYLE"," PIPE Ø (MM)"," PIPE Ø (INCHES)"," EC-APPROVED?"," RACE SYSTEM"," VALVESONIC"," FITTING TIME"," SHIPPING DATA",PRICE
Audi," S3"," 1.8T quattro 8L",,1998,2003," SSXAU121"," SSXAU121-83"," Cat-back"," Resonated (quieter)"," Twin 76.2mm Special ",69.85,2.75," No"," No"," No"," "," Ships in 2 boxes. Box 1: 97 X 87 X 28 at 18kg. Box 2: 156 X 26 X 22 at 7kg.",10669
Audi," S3"," 2.0 T quattro 3-Door 8P",,2006,2012," SSXAU123"," SSXAU123-84"," Cat-back"," Non-resonated (louder)"," Twin 80mm GT80 ",69.85,2.75," No"," No"," No"," 1.00 to 1.50 hours"," Ships in 1 box measuring 97 X 87 X 28 and weighing 17kg.",8130
Audi," S3"," 2.0 T quattro 3-Door 8P",,2006,2012," SSXAU126"," SSXAU126-85"," Cat-back"," Resonated (quieter)"," Twin 80mm GT80 ",69.85,2.75," Yes"," No"," No"," 1.00 to 1.50 hours"," Ships in 1 box measuring 97 X 87 X 28 and weighing 20kg.",9769
Audi," S3"," 2.0 T quattro 3-Door 8P",,2006,2012," SSXAU127"," SSXAU127-86"," Turbo-back including Hi-Flow Sports Cat"," Requires a Stage 2 ECU remap"," Twin 80mm GT80 ",69.85,2.75," No"," No"," No"," 3.00 to 3.50 hours Propshaft requires unbolting from transmition for removal and installation."," Ships in 1 box measuring 120 X 74 X 28 and weighing 30kg.",22209
Audi," S5"," 4.2 V8 B8 Coupé (Manual and Auto)",,2007,2011," SSXAU134"," SSXAU134-87"," Cat-back"," Resonated (quieter). Manual-only"," Twin 80mm GT-80 ",60,2.36," Yes"," No"," No"," 2.00 to 3.00 hours"," Ships in 1 box measuring 150 X 45 X 36 and weighing 32kg.",16551
Audi," TT Mk2"," 2.0 TFSi 2WD",,2006,2011," SSXAU143"," SSXAU143-88"," Cat-back"," Dual - requires valance from the 3.2 V6 model"," 100mm Jet ",69.85,2.75," Yes"," No"," No"," 1.50 to 2.00 hours +0.5 to 0.8 for valance fitting."," Ships in 1 box measuring 97 X 87 X 28 and weighing 24kg.",9174
Audi," TT Mk2"," 2.0 TFSi 2WD",,2006,2011," SSXAU145"," SSXAU145-89"," Cat-back"," Twin - uses standard rear valance"," Twin 90mm Jet ",69.85,2.75," No"," No"," No"," 1.00 to 1.50 hours"," Ships in 1 box measuring 120 X 74 X 28 and weighing 22kg.",8578
Audi," TT Mk2"," 3.2 quattro",,2006,2010," SSXAU146"," SSXAU146-90"," Cat-back"," Resonated (quieter). Dual-outlet"," 100mm Jet ",69.85,2.75," No"," No"," No"," 1.50 to 2.00 hours"," Ships in 1 box measuring 97 X 87 X 28 and weighing 22kg.",12047
Audi," TT"," 150 / 180 2WD Coupe & Roadster","115103, 11343, 11342, 15656",1998,2006," SSXAU148"," SSXAU148-91"," Cat-back"," Single Outlet"," 100mm Jet ",63.5,2.5," No"," No"," No"," 1.00 to 1.50 hours"," Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.",7057
Audi," R8"," V8 4.2 FSI quattro","33659, 33658, 22552",2007,2012," SSXAU181"," SSXAU181-92"," Cat-back"," Removes secondary catalysts - Non-resonated (louder). Uses OEM tailpipe trims"," ",70,2.76," No"," No"," No"," 5.50 to 6.50 hours"," Ships in 1 box measuring 150 X 45 X 36 and weighing 28kg.",29109
Audi," S5"," 4.2 V8 B8 Coupé (Manual and Auto)",,2007,2011," SSXAU190"," SSXAU190-93"," Cat-back"," Non-resonated (louder). Manual-only"," Twin 80mm GT-80 ",60,2.36," No"," No"," No"," 2.00 to 3.00 hours"," Ships in 1 box measuring 150 X 45 X 36 and weighing 28kg.",14267
Audi," S3"," 2.0 T quattro Sportback 8P",,2007,2012," SSXAU197"," SSXAU197-94"," Cat-back"," Non-resonated (louder)"," Twin GT-80 ",69.85,2.75," No"," No"," No"," 1.00 to 1.50 hours"," Ships in 1 box measuring 97 X 87 X 28 and weighing 19kg.",8130
Audi," S3"," 2.0 T quattro Sportback 8P",,2007,2012," SSXAU198"," SSXAU198-95"," Cat-back"," Resonated (quieter) - EC Approved"," Twin GT-80 ",69.85,2.75," Yes"," No"," No"," 1.00 to 1.50 hours"," Ships in 1 box measuring 97 X 87 X 28 and weighing 20kg.",9769
Audi," S3"," 2.0 T quattro Sportback 8P",,2007,2012," SSXAU199"," SSXAU199-96"," Turbo-back including Hi-Flow Sports Cat"," Requires a Stage 2 ECU remap"," Twin GT-80 ",69.85,2.75," No"," No"," No"," "," Ships in 1 box measuring 120 X 74 X 28 and weighing 29kg.",22209
Audi," A3"," 1.8 TSI 2WD 3-Door",,2008,2012," SSXAU200"," SSXAU200-97"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Audi," A3"," 2.0T FSI 2WD 3 door","120629, 18082, 120632, 120633, 24494, 120627",2003,2012," SSXAU200"," SSXAU200-98"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Audi," A3"," 2.0T FSI 2WD 5 door Sportback","120629, 18082",2003,2012," SSXAU200"," SSXAU200-99"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75' cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Audi," A3"," 2.0T FSI quattro 5 door SportBack",120617,2004,2012," SSXAU200"," SSXAU200-100"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Audi," S3"," 2.0 T quattro 3-Door 8P",,2006,2012," SSXAU200"," SSXAU200-101"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Audi," S3"," 2.0 T quattro Sportback 8P",,2007,2012," SSXAU200"," SSXAU200-102"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Seat," Leon"," Cupra 2.0T FSI 240PS",,2006,2011," SSXAU200"," SSXAU200-103"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Seat," Leon"," Cupra K1",,2007,2009," SSXAU200"," SSXAU200-104"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Seat," Leon"," FR 2.0 T FSI 200-211PS","20048, 31586",2006,2013," SSXAU200"," SSXAU200-105"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Skoda," Octavia"," vRS 2.0 TSI","132923, 132922",2010,2013," SSXAU200"," SSXAU200-106"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Skoda," Octavia"," vRS 2.0T FSi","18479, 18478",2006,2010," SSXAU200"," SSXAU200-107"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Volkswagen," Golf"," Mk5 GTi 2.0T FSI",,2004,2009," SSXAU200"," SSXAU200-108"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Volkswagen," Golf"," Mk5 GTi Edition 30 2.0T FSi 230PS",,2006,2009," SSXAU200"," SSXAU200-109"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Volkswagen," Golf"," Mk6 GTi 2.0 TSI 210PS",,2009,2013," SSXAU200"," SSXAU200-110"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Volkswagen," Golf"," Mk6 R 2.0 TFSI 270PS",,2009,2013," SSXAU200"," SSXAU200-111"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Volkswagen," Jetta"," Mk5 GLI 2.0T FSI",,2006,2010," SSXAU200"," SSXAU200-112"," Cast Downpipe with HJS High Flow Sports Cat"," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.",12440
Audi," A3"," 1.8 TSI 2WD 3-Door",,2008,2012," SSXAU200R"," SSXAU200R-113"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Audi," A3"," 2.0T FSI 2WD 3 door","120629, 18082, 120632, 120633, 24494, 120627",2003,2012," SSXAU200R"," SSXAU200R-114"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Audi," A3"," 2.0T FSI 2WD 5 door Sportback","120629, 18082",2003,2012," SSXAU200R"," SSXAU200R-115"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75' cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Audi," A3"," 2.0T FSI quattro 5 door SportBack",120617,2004,2012," SSXAU200R"," SSXAU200R-116"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Audi," S3"," 2.0 T quattro 3-Door 8P",,2006,2012," SSXAU200R"," SSXAU200R-117"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Audi," S3"," 2.0 T quattro Sportback 8P",,2007,2012," SSXAU200R"," SSXAU200R-118"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Seat," Leon"," Cupra 2.0T FSI 240PS",,2006,2011," SSXAU200R"," SSXAU200R-119"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Seat," Leon"," Cupra K1",,2007,2009," SSXAU200R"," SSXAU200R-120"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Seat," Leon"," FR 2.0 T FSI 200-211PS","20048, 31586",2006,2013," SSXAU200R"," SSXAU200R-121"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Skoda," Octavia"," vRS 2.0 TSI","132923, 132922",2010,2013," SSXAU200R"," SSXAU200R-122"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Skoda," Octavia"," vRS 2.0T FSi","18479, 18478",2006,2010," SSXAU200R"," SSXAU200R-123"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Volkswagen," Golf"," Mk5 GTi 2.0T FSI",,2004,2009," SSXAU200R"," SSXAU200R-124"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Volkswagen," Golf"," Mk5 GTi Edition 30 2.0T FSi 230PS",,2006,2009," SSXAU200R"," SSXAU200R-125"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Volkswagen," Golf"," Mk6 GTi 2.0 TSI 210PS",,2009,2013," SSXAU200R"," SSXAU200R-126"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Volkswagen," Golf"," Mk6 GTi Edition 35",,2011,2012," SSXAU200R"," SSXAU200R-127"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Volkswagen," Golf"," Mk6 R 2.0 TFSI 270PS",,2009,2013," SSXAU200R"," SSXAU200R-128"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Volkswagen," Jetta"," Mk5 GLI 2.0T FSI",,2006,2010," SSXAU200R"," SSXAU200R-129"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Volkswagen," Scirocco"," GT 2.0 TSi 200PS",28234,2008,2016," SSXAU200R"," SSXAU200R-130"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Volkswagen," Scirocco"," R","107502, 32631, 11210",2009,2016," SSXAU200R"," SSXAU200R-131"," Cast Downpipe with Race Cat"," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap"," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.",9693
Audi," TT Mk2"," TTS quattro",,2008,2014," SSXAU204"," SSXAU204-132"," Cast Downpipe with HJS High Flow Sports Cat"," Cast Downpipe with 200 Cell HJS High Flow Cat. For use with the 2.75 and requires a Stage 2 ECU remap."," ",76.2,3," No"," No"," No"," "," Ships in 1 box measuring 130 X 40 X 30 and weighing 14kg.",13606
Audi," RS6"," C5 V8 Bi-Turbo Saloon & Avant",,2002,2004," SSXAU211"," SSXAU211-133"," Cat-back"," Non-resonated (louder)"," 150 X 95mm Black Oval ",69.85,2.75," No"," No"," No"," "," Ships in 2 boxes. Box 1: 130 X 40 X 30 at 23kg. Box 2: 166 X 42 X 16 at 9kg.",14158
Audi," RS6"," C5 V8 Bi-Turbo Saloon & Avant",,2002,2004," SSXAU212"," SSXAU212-134"," Cat-back"," Resonated (quieter)"," 150 X 95mm Black Oval ",69.85,2.75," Yes"," No"," No"," "," Ships in 2 boxes. Box 1: 130 X 40 X 30 at 22kg. Box 2: 167 X 46 X 24 at 12kg.",15537
Audi," RS6"," C6 5.0 V10 biturbo quattro",,2008,2010," SSXAU213"," SSXAU213-135"," Cat-back"," Dual-Oval"," Oval Oval ",69.85,2.75," Yes"," No"," No"," 2.00 to 2.50 hours"," Ships in 1 box measuring 150 X 45 X 36 and weighing 32kg.",27447
Audi," RS4"," B7 4.2 V8 Saloon Avant and Cabriolet",,2006,2008," SSXAU218"," SSXAU218-136"," Cat-back"," Non-resonated (louder). Including Exhaust Valves. Including Satin Sheen Black Tips"," Satin Sheen Black Tip Satin Sheen Black Tip ",60,2.36," No"," No"," No"," 1.50 to 2.00 hours"," Ships in 1 box measuring 150 X 45 X 36 and weighing 30kg.",30213
Audi," RS4"," B7 4.2 V8 Saloon Avant and Cabriolet",,2006,2008," SSXAU221"," SSXAU221-137"," Cat-back"," Resonated. Including Exhaust Valves and Satin Sheen Black Tips"," Satin Sheen Black Tip Satin Sheen Black Tip ",60,2.36," Yes"," No"," No"," 1.50 to 2.00 hours"," Ships in 1 box measuring 150 X 45 X 36 and weighing 35kg.",33491
Audi," S5"," 4.2 V8 B8 Coupé (Manual and Auto)",,2007,2011," SSXAU223"," SSXAU223-138"," Large-bore Downpipes"," Manual-only"," ",60,2.36," No"," No"," No"," 2.00 to 3.00 hours"," Ships in 1 box measuring 150 X 45 X 36 and weighing 12kg.",4602
Audi," RS3"," Sportback S tronic (8P)",,2011,2012," SSXAU226"," SSXAU226-139"," Secondary Catalyst Bypass"," Can be fitted with OEM exhaust system"," ",63.5,2.5," No"," No"," No"," 1.00 to 1.50 hours"," Ships in 1 box measuring 93 X 26 X 18 and weighing 5kg.",3533
Audi," TT Mk2"," TT RS Coupé 2.5-litre TFSI quattro",,2009,2014," SSXAU226"," SSXAU226-140"," Secondary Catalyst Bypass"," Can be fitted with OEM exhaust system"," ",63.5,2.5," No"," No"," No"," 1.00 to 1.50 hours"," Ships in 1 box measuring 93 X 26 X 18 and weighing 5kg.",3533
Audi," TT Mk2"," TT RS Roadster 2.5-litre TFSI quattro",,2009,2014," SSXAU226"," SSXAU226-141"," Secondary Catalyst Bypass"," Can be fitted with OEM exhaust system"," ",63.5,2.5," No"," No"," No"," 1.00 to 1.50 hours"," Ships in 1 box measuring 93 X 26 X 18 and weighing 5kg.",3533
Audi," RS6"," C6 5.0 V10 biturbo quattro",,2008,2010," SSXAU228"," SSXAU228-142"," Cat-back"," Ceramic-coated Black Satin Dual-Oval Trims"," ",69.85,2.75," Yes"," No"," No"," 2.00 to 2.50 hours"," Ships in 1 box measuring 130 X 40 X 30 and weighing 32kg.",27818
Audi," TT Mk2"," 2.0 TFSi 2WD",,2006,2011," SSXAU235"," SSXAU235-143"," Cat-back"," Dual GT100 requires valance from the 3.2 V6 model"," Single 100mm GT100 ",69.85,2.75," No"," No"," No"," 1.50 to 2.00 hours +0.5 to 0.8 for valance fitting."," Ships in 1 box measuring 97 X 87 X 28 and weighing 19kg.",9158
Audi," TT Mk2"," 3.2 quattro",,2006,2010," SSXAU236"," SSXAU236-144"," Cat-back"," Resonated (quieter). Dual GT-100"," Single 100mm GT100 ",69.85,2.75," No"," No"," No"," 1.50 to 2.00 hours"," Ships in 1 box measuring 97 X 87 X 28 and weighing 24kg.",12031
Audi," TT"," 180 / 225 quattro Coupe & Roadster","115103, 11343, 11342",1998,2006," SSXAU237"," SSXAU237-145"," Cat-back"," Non-resonated (louder). 180 models may require dual-outlet rear valance from the 225 model"," Dual 100mm GT100 ",69.85,2.75," No"," No"," No"," 1.00 to 1.50 hours +0.2 for valance fitting on required models"," Ships in 2 boxes. Box 1: 97 X 87 X 28 at 19kg. Box 2: 152 X 26 X 22 at 5kg.",9757
Audi," TT"," 180 / 225 quattro Coupe & Roadster","115103, 11343, 11342",1998,2006," SSXAU238"," SSXAU238-146"," Cat-back"," Resonated (quieter). 180 models may require dual-outlet rear valance from the 225 model"," Dual 100mm GT100 ",69.85,2.75," No"," No"," No"," 1.00 to 1.50 hours +0.2 for valance fitting on required models"," Ships in 2 boxes. Box 1: 97 X 87 X 28 at 20kg. Box 2: 152 X 26 X 22 at 7kg.",10072
Audi," S4"," 3.0 Supercharged V6 B8",,2009,2012," SSXAU240"," SSXAU240-147"," Cat-back"," Race Version. Dual Cerakote Black Oval Tips"," 150 X 95mm Black Oval ",60.3,2.37," No"," No"," No"," 2.00 to 3.00 hours"," Ships in 2 boxes. Box 1: 130 X 40 X 30 at 22kg. Box 2: 130 X 40 X 30 at 19kg.",26698
