"ORG SKU",SKU,Name,"Exhaust System Line",Homologation,Description,Category,Segment,Program,Brand,Model,"MY from","MY to",Price,Model_ID
DI-BM/CA/8/M,DI-BM/CA/8/M-49,"Rear Carbon Fiber Diffuser - Matte","OP - Optional part","ABE Type Approval"," The stunning carbon-fibre diffuser is offered as an option with the choice of a high-gloss or matt finish. It is a completely new design from the one that comes as standard on the car, and it gives the rear of the car a more aggressive and sporty feel. It shows off the tailpipes to their full extent and integrates the parking sensor mounts. The diffuser allows the use of BMW´s tow hook.With Akrapovič diffuser, hands-free trunk-lid opening/closing sensor is not working. ","New Avgassystem",Suv,Car,BMW,"X6 M / X6 M Competition (F96)",2020,2020,14639,"137788,137789,"
DI-BM/CA/8/M,DI-BM/CA/8/M-50,"Rear Carbon Fiber Diffuser - Matte","OP - Optional part","ABE Type Approval"," The stunning carbon-fibre diffuser is offered as an option with the choice of a high-gloss or matt finish. It is a completely new design from the one that comes as standard on the car, and it gives the rear of the car a more aggressive and sporty feel. It shows off the tailpipes to their full extent and integrates the parking sensor mounts. The diffuser allows the use of BMW´s tow hook.With Akrapovič diffuser, hands-free trunk-lid opening/closing sensor is not working. ","New Avgassystem",Suv,Car,BMW,"X6 M / X6 M Competition (F96) - OPF/GPF",2020,2020,14639,"137788,137789,"
DI-BM/CA/9/G,DI-BM/CA/9/G-51,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","For extra visual impact, there is the option to add a hand-crafted carbon-fibre diffuser. Produced in-house, this lightweight accessory – with ABE type approval – is designed to show off the tailpipes of the Akrapovič exhaust at their absolute best.","New Avgassystem","Sports Coupe",Car,BMW,"M3 (G80)",2021,2021,20491,141793
DI-BM/CA/9/G,DI-BM/CA/9/G-52,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","For extra visual impact, there is the option to add a hand-crafted carbon-fibre diffuser. Produced in-house, this lightweight accessory – with ABE type approval – is designed to show off the tailpipes of the Akrapovič exhaust at their absolute best.","New Avgassystem","Sports Coupe",Car,BMW,"M3 (G80) - OPF/GPF",2021,2021,20491,141793
DI-BM/CA/9/G,DI-BM/CA/9/G-53,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","For extra visual impact, there is the option to add a hand-crafted carbon-fibre diffuser. Produced in-house, this lightweight accessory – with ABE type approval – is designed to show off the tailpipes of the Akrapovič exhaust at their absolute best.","New Avgassystem","Sports Coupe",Car,BMW,"M4 (G82)",2021,2021,20491,141795
DI-BM/CA/9/G,DI-BM/CA/9/G-54,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","For extra visual impact, there is the option to add a hand-crafted carbon-fibre diffuser. Produced in-house, this lightweight accessory – with ABE type approval – is designed to show off the tailpipes of the Akrapovič exhaust at their absolute best.","New Avgassystem","Sports Coupe",Car,BMW,"M4 (G82) - OPF/GPF",2021,2021,20491,141795
DI-PO/CA/1,DI-PO/CA/1-55,"Rear Carbon Fiber Diffuser","OP - Optional part","ABE Type Approval","    Designed to make the GT3 stand out from the crowd even more, the visual delight of Akrapovič exhaust systems can be further enhanced with the addition of an optional carbon fibre rear diffuser. It’s beautifully handcrafted from the finest materials and is designed to enhance the exclusive look of the titanium tailpipes. The ABE type-approved diffuser is a must-have extra for any discerning owner and shows that the GT3 means business, even when it’s standing still.REAR CARBON DIFFUSER DOES NOT FIT ON GT3 RS models!","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 (991)",2014,2017,20965,
DI-PO/CA/2,DI-PO/CA/2-56,"Rear Carbon Fiber Diffuser","OP - Optional part","ABE Type Approval","A Porsche Turbo / Turbo S fitted with the Akrapovič exhaust system can be further enhanced with an optional hand-crafted carbon fiber rear diffuser. Designed exclusively for the car, this stunning handcrafted diffuser takes the look of the rear of the vehicle to a whole new level and shows off the Akrapovič Slip-On line system’s tailpipes to their full extent.","New Avgassystem","Super Sport",Car,Porsche,"911 Turbo/Turbo S (991)",2014,2015,20973,
DI-PO/CA/3,DI-PO/CA/3-57,"Rear Carbon Fiber Diffuser - Matte","OP - Optional part","ABE Type Approval","The diffuser is perfectly styled to add a stunning visual touch to the rear of the Porsche 911. Made from hand-crafted, high-grade carbon fibre, the rear diffuser is available in either a matte or high-gloss finish to complement the twin centrally located tailpipes.","New Avgassystem","Super Sport",Car,Porsche,"911 Carrera /S/4/4S/GTS  (991.2)",2016,2019,16709,
DI-PO/CA/3,DI-PO/CA/3-58,"Rear Carbon Fiber Diffuser - Matte","OP - Optional part","ABE Type Approval","The diffuser is perfectly styled to add a stunning visual touch to the rear of the Porsche 911. Made from hand-crafted, high-grade carbon fibre, the rear diffuser is available in either a matte or high-gloss finish to complement the twin centrally located tailpipes.","New Avgassystem","Super Sport",Car,Porsche,"911 Carrera Cabriolet /S/4/4S/GTS (991.2)",2016,2019,16709,
DI-PO/CA/3/G,DI-PO/CA/3/G-59,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","The diffuser is perfectly styled to add a stunning visual touch to the rear of the Porsche 911. Made from hand-crafted, high-grade carbon fibre, the rear diffuser is available in either a matte or high-gloss finish to complement the twin centrally located tailpipes.","New Avgassystem","Super Sport",Car,Porsche,"911 Carrera /S/4/4S/GTS  (991.2)",2016,2019,19075,
DI-PO/CA/3/G,DI-PO/CA/3/G-60,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","The diffuser is perfectly styled to add a stunning visual touch to the rear of the Porsche 911. Made from hand-crafted, high-grade carbon fibre, the rear diffuser is available in either a matte or high-gloss finish to complement the twin centrally located tailpipes.","New Avgassystem","Super Sport",Car,Porsche,"911 Carrera Cabriolet /S/4/4S/GTS (991.2)",2016,2019,19075,
DI-PO/CA/4/G,DI-PO/CA/4/G-61,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","A Porsche Turbo / Turbo S fitted with the Akrapovič exhaust system is further enhanced with the mandatory hand-crafted carbon fiber rear diffuser in matte or high gloss finish , incorporating two sets of side located titanium tailpipes.Designed exclusively for the car, this stunning handcrafted diffuser takes the look of the rear of the vehicle to a whole new level and shows off the Akrapovič Slip-On line system’s tailpipes to their full extent.","New Avgassystem","Super Sport",Car,Porsche,"911 Turbo / Turbo S (991.2)",2016,2019,34691,
DI-PO/CA/4/M,DI-PO/CA/4/M-62,"Rear Carbon Fiber Diffuser - Matte","OP - Optional part","ABE Type Approval","A Porsche Turbo / Turbo S fitted with the Akrapovič exhaust system is further enhanced with the mandatory hand-crafted carbon fiber rear diffuser in matte or high gloss finish, incorporating two sets of side located titanium tailpipes.Designed exclusively for the car, this stunning handcrafted diffuser takes the look of the rear of the vehicle to a whole new level and shows off the Akrapovič Slip-On line system’s tailpipes to their full extent.","New Avgassystem","Super Sport",Car,Porsche,"911 Turbo / Turbo S (991.2)",2016,2019,30393,
DI-PO/CA/5/G,DI-PO/CA/5/G-63,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","Beautifully crafted hand-laid high-quality carbon fibre diffuser is perfectly styled to enrich the Akrapovič tailpipes and the rear of the car. The sporty design adds an extra dimension to the whole package and shows the exhaust system off to its best. Available in high-gloss finish.","New Avgassystem",Suv,Car,Porsche,"Macan GTS (95B)",2014,2018,22718,139008
DI-PO/CA/5/G,DI-PO/CA/5/G-64,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","Beautifully crafted hand-laid high-quality carbon fibre diffuser is perfectly styled to enrich the Akrapovič tailpipes and the rear of the car. The sporty design adds an extra dimension to the whole package and shows the exhaust system off to its best. Available in high-gloss finish.","New Avgassystem",Suv,Car,Porsche,"Macan S (95B)",2014,2018,22718,"100638,135274,"
DI-PO/CA/5/G,DI-PO/CA/5/G-65,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","Beautifully crafted hand-laid high-quality carbon fibre diffuser is perfectly styled to enrich the Akrapovič tailpipes and the rear of the car. The sporty design adds an extra dimension to the whole package and shows the exhaust system off to its best. Available in high-gloss finish.","New Avgassystem",Suv,Car,Porsche,"Macan Turbo (95B)",2014,2018,22718,"137954,100639,122815,"
DI-PO/CA/6/G,DI-PO/CA/6/G-66,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","Designed to make the GT3 stand out from the crowd even more, the visual delight of Akrapovič exhaust systems can be further enhanced with the addition of an optional, ABE type-approved carbon fibre rear diffuser. It’s beautifully handcrafted from the finest materials and is designed to enhance the exclusive look of the titanium tailpipes. Available in matte or high gloss finish.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 / GT3 Touring (991.2)",2018,2019,23511,
DI-PO/CA/6/M,DI-PO/CA/6/M-67,"Rear Carbon Fiber Diffuser - Matte","OP - Optional part","ABE Type Approval","Designed to make the GT3 stand out from the crowd even more, the visual delight of Akrapovič exhaust systems can be further enhanced with the addition of an optional, ABE type-approved carbon fibre rear diffuser. It’s beautifully handcrafted from the finest materials and is designed to enhance the exclusive look of the titanium tailpipes. Available in matte or high gloss finish.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 / GT3 Touring (991.2)",2018,2019,22033,
DI-PO/CA/7/G,DI-PO/CA/7/G-68,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","Designed to make the GT3 RS stand out from the crowd even more, the visual delight of Akrapovič exhaust systems can be further enhanced with the addition of an optional, ABE type-approved carbon fibre rear diffuser. It’s beautifully handcrafted from the finest materials and is designed to enhance the exclusive look of the titanium tailpipes. Available in high gloss finish.Fitment notice: Diffuser DI-PO/CA/7/G has to be used with tail pipe set TP-T/S/17 or TP-T/S/17/H.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991.2)",2018,2020,27356,
DI-PO/CA/7/G,DI-PO/CA/7/G-69,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part","ABE Type Approval","Designed to make the GT3 RS stand out from the crowd even more, the visual delight of Akrapovič exhaust systems can be further enhanced with the addition of an optional, ABE type-approved carbon fibre rear diffuser. It’s beautifully handcrafted from the finest materials and is designed to enhance the exclusive look of the titanium tailpipes. Available in high gloss finish.Fitment notice: Diffuser DI-PO/CA/7/G has to be used with tail pipe set TP-T/S/17 or TP-T/S/17/H.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991.2) - OPF/GPF",2019,2020,27356,
DI-PO/CA/8/G,DI-PO/CA/8/G-70,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part",,"The stunning carbon-fibre diffuser is offered as an option with the choice of a high-gloss or matt finish. It is a completely new design from the one that comes as standard on the car, and it gives the rear of the GT4 a more aggressive and sporty feel.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GT4 / Spyder",2020,2020,25942,"137060,145902,"
DI-PO/CA/8/G,DI-PO/CA/8/G-71,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part",,"The stunning carbon-fibre diffuser is offered as an option with the choice of a high-gloss or matt finish. It is a completely new design from the one that comes as standard on the car, and it gives the rear of the GT4 a more aggressive and sporty feel.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GT4 / Spyder - OPF/GPF",2020,2020,25942,"137060,145902,"
DI-PO/CA/8/G/1,DI-PO/CA/8/G/1-72,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part",,"The stunning carbon-fibre diffuser is offered as an option with the choice of a high-gloss or matt finish. It is a completely new design from the one that comes as standard on the car, and it gives the rear of the GTS a more aggressive and sporty feel.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GTS 4.0 / Boxster GTS 4.0",2020,2020,23733,"139717,139725,"
DI-PO/CA/8/G/1,DI-PO/CA/8/G/1-73,"Rear Carbon Fiber Diffuser - High Gloss","OP - Optional part",,"The stunning carbon-fibre diffuser is offered as an option with the choice of a high-gloss or matt finish. It is a completely new design from the one that comes as standard on the car, and it gives the rear of the GTS a more aggressive and sporty feel.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GTS 4.0 / Boxster GTS 4.0  - OPF/GPF",2020,2020,23733,"139717,139725,"
